id	name	description	synonyms
OBI:0003095	decoding amplified targeted transcripts with fluorescence in situ hybridization assay	A fluorescence in-situ hybridization assay which involves multiplex in-situ digital quantification of targeted RNA transcripts in fresh or frozen tissue providing an understanding of the spatial organization of different cell types.	["DARTFISH"]
OBI:0003096	mass cytometry assay	A cytometry assay in which antibodies are conjugated with isotopically pure elements, and these antibodies are used to label cellular proteins.	[]
OBI:0003097	liquid chromatography mass spectrometry assay	A mass spectrometry assay where a sample mixture is first separated by liquid chromatography before being converted into ions which are characterized by using mass spectrometry based on their mass-to-charge ratio and relative abundance.	["LC-MS"]
OBI:0003098	lightsheet fluorescence microscopy assay	A fluorescence microscopy that involves capturing of photons emitted by fluorophores excited with a thin sheet of laser light in a sample only in a relatively narrow plane by a detection objective oriented perpendicularly to the light sheet and imaged onto a detection device such as a CCD camera.	[]
OBI:0003099	matrix assisted laser desorption ionization imaging mass spectrometry assay	A mass spectrometry assay that involves collection of spatially resolved mass spectra of a sample during microscopy where a pulse laser is used to produce both ionisation and vaporization. The sample is held in a matrix (such as dihydrobenzoic acid) to protect it from direct laser illumination and to separate the sample molecules. The spectra are used to visualise the spatial distribution of biomolecules by their molecular masses.	["MALDI-IMS"]
OBI:0003100	multiplexed ion beam imaging assay	A mass cytometry assay in which the presence of molecules of interest on or in cells are imaged through a system that uses an oxygen primary ion beam to rasterize sections under vacuum, releasing showers of secondary ions from rare-earth tagged antibodies that have been bound to a sample, and where signal is detected by mass spectrometry.	["MIBI"]
OBI:0003101	nanospray desorption electrospray ionization assay	A mass spectrometry assay that analyzes organic and biological molecules on a substrate by desorption of an analyte into a solvent bridge formed between two capillaries and the analysis surface. One capillary supplies solvent to create and maintain the bridge, while the second capillary transports the dissolved analyte from the bridge to the mass spectrometer. A high voltage applied between the inlet of mass spectrometer and the primary capillary creates a self-aspirating nanospray.	["NanoDESI"]
OBI:0003102	nanodroplet processing in one pot for trace samples assay	A protein expression profiling assay in which proteomics sample processing is performed in nanoliter volumes. Flow cytometry or laser microdissection is employed to isolate a small population or single cells into a nanoPOTS chip. Then, liquid chromatography mass spectrometry is used to measure the global protein expression.	["NanoPOTS"]
OBI:0003103	periodic acid-Schiff staining assay	A histological assay which is used to demonstrate the presence of carbohydrates and carbohydrate compounds such as polysaccharides, mucin, glycogen, and fungal cell wall components.	["PAS staining"]
OBI:0003104	single cell combinatorial indexing assay for transposase-accessessable chromatin using sequencing	An assay for transposase-accessible chromatin that uses sequencing which involves single cell combinatorial indexing ('sci-') strategy where nucleic acids from each of many cells are uniquely tagged through several rounds of split-pool barcoding which enables identification of single cells without single cell isolation.	["sciATACseq"]
OBI:0003105	single-cell combinatorial indexing RNA sequencing assay	A single-cell RNA sequencing assay that involves single cell combinatorial indexing ('sci-') strategy to profile the transcriptomes of single cells or nuclei without single cell isolation.	["sciRNAseq"]
OBI:0003106	sequential fluorescence in-situ hybridization assay	A fluorescence in-situ hybridization assay that involves ultra-resolution imaging of cell activity by targetting thousands of single molecules with fluorescent probes which find and hybridize with complementary DNA or RNA sequences in the tissue sample, thus enabling identification of those molecules directly in single cells with their spatial context preserved.	["seqFISH"]
OBI:0003107	slide-seq assay	A RNA-seq assay that involves transfer of RNA from tissue sections onto a surface covered in DNA-barcoded beads with known positions, allowing the locations of the RNA to be inferred by sequencing.	[]
OBI:0003108	single-nucleus chromatin accessibility and mRNA expression sequencing assay	A single-nucleus RNA sequencing assay that involves joint profiling of accessible chromatin and RNA within the same cells which enables direct matching of transcriptional regulation to its outputs.	["SNAREseq", "SNARE-seq"]
OBI:0003109	single-nucleus RNA sequencing assay	A RNA-seq assay that is used for profiling gene expression in individual nuclei with optimized next generation sequencing (NGS) technologies. This allows the RNA-seq profiling of cell types that are more vulnerable to the tissue dissociation process, and that are therefore underrepresented in the final data set in single cell sequencing.	["single nuclei RNA sequencing", "sNuc-seq", "snRNA-seq"]
OBI:0003110	gas chromatography mass spectrometry assay	A mass spectrometry assay combining mass spectrometry and gas chromatography for the qualitative as well as quantitative determination of compounds.	["GC-MS"]
APOLLO_SV:00000008	software development	A planned process that has specified output a software product and that involves the creation of source code.	[]
APOLLO_SV:00000032	count	A measurement datum that is the output of counting.	[]
APOLLO_SV:00000033	counting	The planned process of finding the number of elements in a finite set of objects.	[]
APOLLO_SV:00000522	source code repository	A document that comprises at least one source code module and provenance data about who contributed the set of files making up the module(s), and optionally comprises also multiple versions of files with detailed change history about who committed files and when, a license for the software, readme files, documentation, executables, etc.	[]
APOLLO_SV:00000796	dataset creating	A planned process that has a data set as its specified output.	["data set creation","dataset creation"]
BFO:0000001	entity		[]
BFO:0000002	continuant	An entity that exists in full at any time in which it exists at all, persists through time while maintaining its identity and has no temporal parts.	[]
BFO:0000003	occurrent	An entity that has temporal parts and that happens, unfolds or develops through time.	[]
BFO:0000004	independent continuant		[]
BFO:0000005	obsolete dependent continuant	A continuant  that is either dependent on one or other independent continuant  bearers or inheres in or is borne by other entities.	[]
BFO:0000006	spatial region		[]
BFO:0000008	temporal region		[]
BFO:0000009	two-dimensional spatial region		[]
BFO:0000011	spatiotemporal region		[]
BFO:0000015	process		[]
BFO:0000016	disposition		[]
BFO:0000017	realizable entity	A specifically dependent continuant  that inheres in continuant  entities and are not exhibited in full at every time in which it inheres in an entity or group of entities. The exhibition or actualization of a realizable entity is a particular manifestation, functioning or process that occurs under certain circumstances.	[]
BFO:0000018	zero-dimensional spatial region		[]
BFO:0000019	quality		[]
BFO:0000020	specifically dependent continuant		[]
BFO:0000023	role	A realizable entity  the manifestation of which brings about some result or end that is not essential to a continuant  in virtue of the kind of thing that it is but that can be served or participated in by that kind of continuant  in some kinds of natural, social or institutional contexts.	[]
BFO:0000024	fiat object		[]
BFO:0000026	one-dimensional spatial region		[]
BFO:0000027	object aggregate		[]
BFO:0000028	three-dimensional spatial region		[]
BFO:0000029	site		[]
BFO:0000030	object		[]
BFO:0000031	generically dependent continuant		[]
BFO:0000034	function		[]
BFO:0000035	process boundary		[]
BFO:0000038	one-dimensional temporal region		[]
BFO:0000040	material entity	An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.	[]
BFO:0000140	continuant fiat boundary		[]
BFO:0000141	immaterial entity		[]
BFO:0000142	one-dimensional continuant fiat boundary		[]
BFO:0000144	process profile		[]
BFO:0000145	relational quality		[]
BFO:0000146	two-dimensional continuant fiat boundary		[]
BFO:0000147	zero-dimensional continuant fiat boundary		[]
BFO:0000148	zero-dimensional temporal region		["temporal instant."]
BFO:0000182	history		[]
CHEBI:15377	water	An oxygen hydride consisting of an oxygen atom that is covalently bonded to two hydrogen atoms.	[]
CHEBI:15422	ATP	An adenosine 5'-phosphate in which the 5'-phosphate is a triphosphate group. It is involved in the transportation of chemical energy during metabolic pathways.	[]
CHEBI:15956	biotin	An organic heterobicyclic compound that consists of 2-oxohexahydro-1H-thienoimidazole having a valeric acid substituent attached to the tetrahydrothiophene ring. The parent of the class of biotins.	[]
CHEBI:16113	cholesterol	A cholestanoid consisting of cholestane having a double bond at the 5,6-position as well as a 3beta-hydroxy group.	[]
CHEBI:16134	ammonia	An azane that consists of a single nitrogen atom covelently bonded to three hydrogen atoms.	[]
CHEBI:16526	carbon dioxide	A one-carbon compound with formula CO2 in which the carbon is attached to each oxygen atom by a double bond. A colourless, odourless gas under normal conditions, it is produced during respiration by all animals, fungi and microorganisms that depend directly or indirectly on living or decaying plants for food.	[]
CHEBI:16670	peptide	Amide derived from two or more amino carboxylic acid molecules (the same or different) by formation of a covalent bond from the carbonyl carbon of one to the nitrogen atom of another with formal loss of water. The term is usually applied to structures formed from alpha-amino acids, but it includes those derived from any amino carboxylic acid. X = OH, OR, NH2, NHR, etc.	[]
CHEBI:166899	globulin type	One of the major classifications of proteins, which may be further divided into the euglobulins and the pseudoglobulins. The former group is insoluble in water but soluble in saline solutions and may be precipitated in water that has been half-saturated with a salt such as ammonium sulfate. The latter group is soluble in water and has properties that resemble those of the true globulins. Globulins are an important source of protein in seed plants and are found in minute amounts in cereals. Globulins found in animal fluids are enzymes, antibodies, and fibrous and contractile proteins usually contained in the blood plasma.	[]
CHEBI:16737	creatinine	A lactam obtained by formal cyclocondensation of creatine. It is a metabolite of creatine.	[]
CHEBI:168396	mycophenolic acid	A member of the class of 2-benzofurans that is 2-benzofuran-1(3H)-one which is substituted at positions 4, 5, 6, and 7 by methyl, methoxy, (2E)-5-carboxy-3-methylpent-2-en-1-yl, and hydroxy groups, respectively. It is an antibiotic produced by Penicillium brevi-compactum, P. stoloniferum, P. echinulatum and related species. An immunosuppressant, it is widely used (partiularly as its sodium salt and as the 2-(morpholin-4-yl)ethyl ester prodrug, mycophenolate mofetil) to prevent tissue rejection following organ transplants and for the treatment of certain autoimmune diseases.	[]
CHEBI:16990	bilirubin IXalpha	A member of the class of  biladienes that is a linear tetrapyrrole with the dipyrrole units being of both exovinyl and endovinyl type. A product of heme degradation, it is produced in the reticuloendothelial system by the reduction of biliverdin and transported to the liver as a complex with serum albumin.	[]
CHEBI:16991	deoxyribonucleic acid	High molecular weight, linear polymers, composed of nucleotides containing deoxyribose and linked by phosphodiester bonds; DNA contain the genetic information of organisms.	[]
CHEBI:17137	hydrogensulfite		[]
CHEBI:17230	homocysteine	A sulfur-containing amino acid consisting of a glycine core with a 2-mercaptoethyl side-chain.	[]
CHEBI:17234	glucose	An aldohexose used as a source of energy and metabolic intermediate.	[]
CHEBI:17423	methemoglobin	A hemoprotein that is the ferric (Fe(3+)) form of hemoglobin.	[]
CHEBI:17544	hydrogencarbonate	The carbon oxoanion resulting from the removal of a proton from carbonic acid.	[]
CHEBI:17650	cortisol	A 17alpha-hydroxy-C21-steroid that is pregn-4-ene substituted by oxo groups at positions 3 and 20 and hydroxy groups at positions 11, 17 and 21. Cortisol is a corticosteroid hormone or glucocorticoid produced by zona fasciculata of the adrenal cortex, which is a part of the adrenal gland. It is usually referred to as the \"stress hormone\" as it is involved in response to stress and anxiety, controlled by corticotropin-releasing hormone (CRH). It increases blood pressure and blood sugar, and reduces immune responses	[]
CHEBI:17709	5'-adenylyl sulfate	An adenosine 5'-phosphate having a sulfo group attached to one the phosphate OH groups.	[]
CHEBI:17855	triglyceride	Any glyceride resulting from the condensation of all three hydroxy groups of glycerol (propane-1,2,3-triol) with fatty acids.	[]
CHEBI:17996	chloride	A halide anion formed when chlorine picks up an electron to form an an anion.	[]
CHEBI:20067	3-hydroxybutyric acid	A straight-chain 3-hydroxy monocarboxylic acid comprising a butyric acid core with a single hydroxy substituent in the 3- position; a ketone body whose levels are raised during ketosis, used as an energy source by the brain during fasting in humans. Also used to synthesise biodegradable plastics.	[]
CHEBI:23367	molecular entity	Any constitutionally or isotopically distinct atom, molecule, ion, ion pair, radical, radical ion, complex, conformer etc., identifiable as a separately distinguishable entity.	[]
CHEBI:23528	cytochalasin		[]
CHEBI:23995	N-ethyl-N-nitrosourea	A member of the class of N-nitrosoureas that is urea in which one of the nitrogens is substituted by ethyl and nitroso groups.	[]
CHEBI:24636	proton	Nuclear particle of charge number +1, spin 1/2 and rest mass of 1.007276470(12) u.	[]
CHEBI:24875	iron cation		[]
CHEBI:25078	luciferin	A low-molecular-mass compound present in bioluminescent organisms that emits light when oxidized in presence of enzyme luciferase.	[]
CHEBI:2637	amikacin	An amino cyclitol glycoside that is kanamycin A acylated at the N-1 position by a 4-amino-2-hydroxybutyryl group.	[]
CHEBI:26710	sodium chloride	An inorganic chloride salt having sodium(1+) as the counterion.	[]
CHEBI:27226	uric acid	An oxopurine that is the final oxidation product of purine metabolism.	[]
CHEBI:27889	lead(0)		[]
CHEBI:28001	vancomycin	A complex glycopeptide from Streptomyces orientalis. It inhibits a specific step in the synthesis of the peptidoglycan layer in the Gram-positive bacteria Staphylococcus aureus and Clostridium difficile.	[]
CHEBI:28358	rac-lactic acid	A racemate comprising equimolar amounts of (R)- and (S)-lactic acid.	[]
CHEBI:28619	acrylamide	A member of the class of acrylamides that results from the formal condensation of acrylic acid with ammonia.	[]
CHEBI:28689	dehydroepiandrosterone	An androstanoid that is androst-5-ene substituted by a beta-hydroxy group at position 3 and an oxo group at position 17. It is a naturally occurring steroid hormone produced by the adrenal glands.	[]
CHEBI:28774	3,3',5'-triiodothyronine		[]
CHEBI:28864	tobramycin	A amino cyclitol glycoside that is kanamycin B lacking the 3-hydroxy substituent from the 2,6-diaminoglucose ring.	[]
CHEBI:29101	sodium(1+)	A monoatomic monocation obtained from sodium.	[]
CHEBI:29103	potassium(1+)	A monoatomic monocation obtained from potassium.	[]
CHEBI:29191	hydroxyl		[]
CHEBI:29237	deuterium atom	The stable isotope of hydrogen with relative atomic mass 2.014102 and a natural abundance of 0.0115 atom percent (from Greek deltaepsilonupsilontauepsilonrhoomicronnu, second).	[]
CHEBI:30660	thyroxine	An iodothyronine compound having iodo substituents at the 3-, 3'-, 5- and 5'-positions.	[]
CHEBI:30682	ruthenium atom		[]
CHEBI:31624	fluorescein	A xanthene dye that is highly fluorescent, detectable even when present in minute quantities. Used forensically to detect traces of blood, in analytical chemistry as an indicator in silver nitrate titrations and in microscopy.	[]
CHEBI:31642	gadodiamide hydrate	The hydrate of gadodiamide.	[]
CHEBI:31643	gadoteridol	A non-ionic gadolinium chelate having a macrocyclic tetraamine framework. It is used as a paramagnetic contrast agent in magnetic resonance imaging (MRI).	[]
CHEBI:31991	phenol red	3H-2,1-Benzoxathiole 1,1-dioxide in which both of the hydrogens at position 3 have been substituted by 4-hydroxyphenyl groups. A pH indicator changing colour from yellow below pH 6.8 to bright pink above pH 8.2, it is commonly used as an indicator in cell cultures and in home swimming pool test kits. It is also used in the (now infrequently performed) phenolsulfonphthalein (PSP) test for estimation of overall blood flow through the kidney.	[]
CHEBI:32142	sodium citrate dihydrate	The dihydrate of trisodium citrate.	[]
CHEBI:33250	atom	A chemical entity constituting the smallest component of an element having the chemical properties of the element.	[]
CHEBI:33262	elemental oxygen		[]
CHEBI:33321	rare earth metal atom		[]
CHEBI:33359	rhodium atom	A cobalt group element atom of atomic number 45.	[]
CHEBI:33375	gadolinium atom		[]
CHEBI:33376	terbium atom		[]
CHEBI:33696	nucleic acid	A macromolecule made up of nucleotide units and hydrolysable into certain pyrimidine or purine bases (usually adenine, cytosine, guanine, thymine, uracil), D-ribose or 2-deoxy-D-ribose and phosphoric acid.	[]
CHEBI:33697	ribonucleic acid	High molecular weight, linear polymers, composed of nucleotides containing ribose and linked by phosphodiester bonds; RNA is central to the synthesis of proteins.	[]
CHEBI:33709	amino acid	A carboxylic acid containing one or more amino groups.	[]
CHEBI:33839	macromolecule	A macromolecule is a molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.	["polymer"]
CHEBI:35143	hemoglobin		[]
CHEBI:35729	gadolinium molecular entity		[]
CHEBI:35780	phosphate ion	A phosphorus oxoanion that is the conjugate base of phosphoric acid.	[]
CHEBI:37333	gadodiamide	A non-ionic gadolinium chelate having a macrocyclic triamine framework. It is used as a paramagnetic contrast agent in magnetic resonance imaging (MRI).	[]
CHEBI:37445	folic acids	A group of heterocyclic compounds based on the pteroic acid skeleton conjugated with one or more L-glutamic acid units.	[]
CHEBI:37586	sodium phosphate		[]
CHEBI:37972	phosphorus-32 atom	The radioactive isotope of phosphorus with relative atomic mass 31.973907 and half-life of 14.26 days.	[]
CHEBI:37973	phosphorus-33 atom	The radioactive isotope of phosphorus with relative atomic mass 32.971725, half-life of 25.34 days and nuclear spin (1)/2.	[]
CHEBI:37987	Cy3 dye		[]
CHEBI:37989	Cy5 dye		[]
CHEBI:39123	calcium cation		[]
CHEBI:39127	magnesium cation	Any magnesium ion that is positively charged.	[]
CHEBI:39867	valproic acid	A branched-chain saturated fatty acid that comprises of a propyl substituent on a pentanoic acid stem.	[]
CHEBI:42098	digoxigenin	A hydroxy steroid that consists of 5beta-cardanolide having a double bond at the 20(22)-position as well as hydroxy groups at the 3beta-, 12beta- and 14beta-positions. It has been isolated from the plant species of the genus Digitalis.	[]
CHEBI:42191	ethylenediaminetetraacetic acid		[]
CHEBI:4551	digoxin	A  cardenolide glycoside that is digitoxin beta-hydroxylated at C-12. A cardiac glycoside extracted from the foxglove plant, Digitalis lanata, it is used to control ventricular rate in atrial fibrillation and in the management of congestive heart failure with atrial fibrillation, but the margin between toxic and therapeutic doses is small.	[]
CHEBI:4705	double-stranded DNA		[]
CHEBI:472552	5-bromo-2'-deoxyuridine	A pyrimidine 2'-deoxyribonucleoside compound having 5-bromouracil as the nucleobase.	[]
CHEBI:47774	low-density lipoprotein cholesterol	Cholesterol esters and free cholesterol which are contained in or bound to low-density lipoproteins (LDL).	[]
CHEBI:47775	high-density lipoprotein cholesterol	Cholesterol esters and free cholesterol which are contained in or bound to high-density lipoproteins (HDL).	[]
CHEBI:50076	chromium-51	A synthetic radioactive isotope of chromium having a half-life of 27.7 days and decaying by electron capture with emission of gamma rays (0.32 MeV); it is used to label red blood cells for measurement of mass or volume, survival time, and sequestration studies, for the diagnosis of gastrointestinal bleeding, and to label platelets to study their survival.	[]
CHEBI:51756	Alexa Fluor 532		[]
CHEBI:51760	Alexa Fluor 546		[]
CHEBI:52673	Alexa Fluor 555	A fluorescent dye of absorption wavelength 555 nm and emission wavelength 565 nm, derived from a 3,6-diaminoxanthene-4,5-disulfate.	[]
CHEBI:53526	tritiated thymidine	Thymidine linked to the radioisotope tritium. Used to label DNA in the study of cellular and viral DNA synthesis.	[]
CHEBI:59050	dimethyl sulfate	The dimethyl ester of sulfuric acid.	[]
CHEBI:59051	diethyl pyrocarbonate	The diethyl ester of dicarbonic acid.	[]
CHEBI:59052	1,1-dihydroxy-3-ethoxy-2-butanone	A butanone derivative having two hydroxy substituents at the 1-position and an ethoxy substituent at the 3-position.	[]
CHEBI:59053	N-cyclohexyl-N'-(2-(4-morpholinyl)ethyl)carbodiimide	A carbodiimide having cyclcohexyl and 2-(4-morpholinyl)ethyl as the two N-substituents.	[]
CHEBI:59054	N-methylisatoic anhydride	A 3,1-benzoxazin-1,4-dione having an N-methyl substituent.	[]
CHEBI:59055	(S)-1-(4-bromoacetamidobenzyl)EDTA	A tetracarboxylic acid consisting of ethylenediaminetetraacetic acid having a 4-bromoacetamidobenzyl group at the C1-position and (S)-configuration.	[]
CHEBI:59056	EDTA methidiumpropylamide	A combined intercalating and chelating reagent. The iron chelate, prepared by adding Fe(NH4)2(SO4)2, effects random oxidative cleavage of DNA in the presence of O2 and a reducing agent. This activity is useful as a footprinting probe.	[]
CHEBI:59424	bromophenol blue	3H-2,1-Benzoxathiole 1,1-dioxide in which both of the hydrogens at position 3 have been substituted by 3,5-dibromo-4-hydroxyphenyl groups. It is used as a laboratory indicator, changing from yellow below pH 3 to purple at pH 4.6, and as a size marker for monitoring the progress of agarose gel and polyacrylamide gel electrophoresis. It has also been used as an industrial dye.	[]
CHEBI:61057	tacrolimus hydrate	A hydrate that is the monohydrate form of tacrolimus.	[]
CHEBI:61073	oxygen radical	An inorganic radical in which a free electron resides on one or more oxygen atoms of an oxygen species.	[]
CHEBI:81567	thyroid stimulating hormone		[]
CHEBI:86319	25-hydroxyvitamin D2	A hydroxycalciol that is vitamin D2 in which the hydrogen at position 25 has been replaced by a hydroxy group.	[]
CHEBI:9754	tris	A primary amino compound that is tert-butylamine in which one hydrogen attached to each methyl group is replaced by a hydroxy group. A compound widely used as a biological buffer substance in the pH range 7--9; pKa = 8.3 at 20 degreeC; pKa = 7.82 at 37 degreeC.	[]
CHMO:0000087	fluorescence microscopy	Any type of microscopy where the specimen can be made to fluoresce (emit energy as visible light) by illuminating it with light of specific wavelengths. These specimens are called fluorophores.	["fluorescence imaging","fluorescence microscopic imaging","FM"]
CHMO:0000089	confocal fluorescence microscopy	Microscopy where the specimen can be made to fluoresce (emit energy as visible light) by scanning a gas (Ar or Kr) laser spot of specific wavelength over its surface and using a spatial pinhole to eliminate out-of-focus fluorescence.	["CLSM","confocal fluorescence imaging","confocal laser scanning fluorescence microscopy","confocal laser scanning microscopy","confocal-laser scanning microscopy","fluorescence confocal microscopy","fluorescence confocal scanning laser microscopy","LSCM","scanning confocal fluorescence microscopy"]
CHMO:0000102	light microscopy	Microscopy where the specimen is illuminated with visible light and a system of lenses is used to produce an image.	["light microscopy","OM","optical microscopy"]
CHMO:0000701	liquid chromatography-tandem mass spectrometry	A method where a sample mixture is first separated by liquid chromatography before being ionised and characterised by mass-to-charge ratio and relative abundance using two mass spectrometers in series.	["LC-MS-MS","LC-MS/MS","LC-MS2","LC-MSMS","LC/MS/MS","LCMSMS","liquid chromatography tandem mass spectrometry","liquid chromatography tandem mass spectroscopy","liquid chromatography-tandem mass spectroscopy"]
