id	name	description	synonyms
UBERON:0000030	lamina propria	A thin layer of loose connective tissue which lies beneath the epithelium and together with the epithelium constitutes the mucosa. The lamina propria contains capillaries and a central lacteal (lymph vessel) in the small intestine, as well as lymphoid tissue. Lamina propria also contains glands with the ducts opening on to the mucosal epithelium, that secrete mucus and serous secretions.	["lamina propria mucosa","lamina propria mucosae"]
UBERON:0000031	lamina propria of trachea	A lamina propria that is part of a respiratory airway.	["lamina propria mucosa of trachea","lamina propria mucosa of windpipe","lamina propria mucosae of trachea","lamina propria mucosae of windpipe","lamina propria of windpipe","trachea lamina propria","trachea lamina propria mucosa","trachea lamina propria mucosae","tracheal lamina propria","windpipe lamina propria","windpipe lamina propria mucosa","windpipe lamina propria mucosae"]
UBERON:0000032	obsolete cranial structure		[]
UBERON:0000033	head	The head is the anterior-most division of the body.	["head (volume)"]
UBERON:0000035	primary ovarian follicle	An ovarian follicle that has one layer of granulosa cells.	["folliculus ovaricus primarius","ovary primary follicle","ovary primary follicle","primary follicle of ovary","primary ovarian follicle"]
UBERON:0000036	secondary ovarian follicle	A maturing ovarian follicle that has two more more layers of granulosa cells, up to the onset of antrum formation.	["folliculus ovaricus secondarius","ovary secondary follicle","pre-antral follicle","preantral follicle","secondary follicle of ovary"]
UBERON:0000037	tertiary ovarian follicle	A follicle that has reached the most mature stage of folliculogenesis, characterized by the presence of the antrum	["antral follicle","antral ovarian follicle","folliculi ovarici vesiculosi","folliculus ovaricus tertiarius","folliculus ovaricus tertiarius (vesiculosus)","folliculus ovaricus tertiarius (vesiculous)","Graafian follicle","ovary antral follicle","tertiary follicle of ovary","vesicular follicle of ovary","vesicular ovarian follicle"]
UBERON:0000038	follicular fluid	The fluid surrounding the ovum and granulosa cells in the ovarian follicle.	["liquor follicularis","liquor folliculi","ovary follicle fluid"]
UBERON:0000039	follicular antrum	Region of ovarian follicle filled with follicular fluid.	["antral cavity","antrum folliculare","ovarian follicle antrum"]
UBERON:0000040	Leydig's organ	A hemopoietic organ found in elasmobranchs. Along with the spleen and special tissue around the gonads, this structure produces red blood cells and it is nestled along the top and bottom of the esophagus.	[]
UBERON:0000041	odontode scale	Multi-tissue structure composed of enameloid, dentine surrounding a pulp cavity, and bone of attachment anchoring the element into the dermis.	["dermal denticle","odontode scale","placoid scale"]
UBERON:0000042	serous membrane	multi-tissue structure that is comprised of a secretory epithelial layer (mesothelium) and a connective tissue layer.	["tunica serosa","wall of serous sac"]
UBERON:0000043	tendon	Dense regular connective tissue that connects muscle to bone.	[]
UBERON:0000044	dorsal root ganglion	Sensory ganglia located on the dorsal spinal roots within the vertebral column. The spinal ganglion cells are pseudounipolar. The single primary branch bifurcates sending a peripheral process to carry sensory information from the periphery and a central branch which relays that information to the spinal cord or brain. (MSH) * ganglion found on the posterior root of each spinal nerve, composed of the unipolar nerve cell bodies of the sensory neurons of the nerve. (CSP)	["dorsal root ganglion","ganglion of dorsal root","ganglion spinalis","spinal ganglion","spinal ganglion part of peripheral nervous system"]
UBERON:0000045	ganglion	A biological tissue mass, most commonly a mass of nerve cell bodies.	[]
UBERON:0000046	stemma	eye-spots which may be set into a pit to reduce the angles of light that enters and affects the eyespot, to allow the organism to deduce the angle of incoming light	["pit eye"]
UBERON:0000047	simple eye	An eye with one concave chamber. Note that 'simple' does not imply a reduced level of complexity or acuity.	[]
UBERON:0000048	pinhole eye	Simple eye that has a small aperture (which may be adjustable) and deep pit. It is only found in the nautiloids.	[]
UBERON:0000049	spherical lensed eye	simple eye that consists of a lens of one refractive index	[]
UBERON:0000050	simple eye with multiple lenses	simple eye that has two or more lenses. Some marine organisms bear more than one lens; for instance the copeopod Pontella has three. The outer has a parabolic surface, countering the effects of spherical aberration while allowing a sharp image to be formed. Copilla's eyes have two lenses, which move in and out like a telescope	[]
UBERON:0000051	fornix of vagina	The deepest portions of the vagina, extending into the recesses created by the vaginal portion of cervix.	["fornix","fornix vaginae","vaginal fornix"]
UBERON:0000052	fornix of brain	A C-shaped bundle of fibres (axons) in the brain, and carries signals from the hippocampus to the mammillary bodies and septal nuclei. It is typically divided into the columns (crus), body, commissure and the pre-commissural and post-commissural fornix (MM).	["brain fornix","cerebral fornix","forebrain fornix","fornix","fornix of neuraxis","neuraxis fornix"]
UBERON:0000053	macula lutea	An oval area in the retina, usually located temporal to the posterior pole of the eye and slightly below the level of the optic disk. It is characterized by the presence of a yellow pigment diffusely permeating the inner layers, contains the fovea centralis in its center, and provides the best phototopic visual acuity. It is devoid of retinal blood vessels, except in its periphery, and receives nourishment from the choriocapillaris of the choroid. (From Cline et al., Dictionary of Visual Science, 4th ed)	[]
UBERON:0000054	macula	Thickened areas of the saccule or utricle where the termination of the vestibular nerve occurs.	["macula","maculae","sensory macula","sensory patch"]
UBERON:0000055	vessel	A tubular structure that contains, conveys body fluid, such as blood or lymph.	[]
UBERON:0000056	ureter	Muscular duct that propels urine from the kidneys to the urinary bladder, or related organs.	[]
UBERON:0000057	urethra	the fibromuscular tubular canal through which urine is discharged from the bladder to the exterior via the external urinary meatus; in males, the urethra is joined by the ejaculatory ducts and serves as a passageway for semen during ejaculation, as well as a canal for urine during voiding; in females, the urethra is shorter and emerges above the vaginal opening	[]
UBERON:0000058	duct	A tubular structure that transports secreted or excreted substances.	["anatomical duct"]
UBERON:0000059	large intestine	A subdivision of the digestive tract that connects the small intestine to the cloaca or anus. Lacks or has few villi.	[]
UBERON:0000060	anatomical wall	Organ component adjacent to an organ cavity and which consists of a maximal aggregate of organ component layers.	["wall","wall of organ"]
UBERON:0000061	anatomical structure	Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.	["biological structure","connected biological structure"]
UBERON:0000062	organ	Anatomical structure that performs a specific function or group of functions.	[]
UBERON:0000063	organ subunit	A part of an organ that constitutes a distinct modular sub-unit. In some cases, the organ may also contain other sub-units of identical or similar types, in other cases this may be a distinct entity.	[]
UBERON:0000064	organ part	A multicellular structure that is a part of an organ.	["cardinal organ part"]
UBERON:0000065	respiratory tract	Anatomical structure that is part of the respiratory system. In mammals consists of upper and lower tracts	[]
UBERON:0000066	fully formed stage	The stage of development at which the animal is fully formed, including immaturity and maturity. Includes both sexually immature stage, and adult stage.	["adult stage","fully formed animal stage","juvenile-adult stage"]
UBERON:0000067	obsolete embryo stage part	A stage that is part of the embryo stage.	["embryonic stage part"]
UBERON:0000068	embryo stage	A life cycle stage that starts with fertilization and ends with the fully formed embryo.	["embryonic stage"]
UBERON:0000069	larval stage	A distinct juvenile stage many animals undergo before metamorphosis into adults. Animals with indirect development such as insects, amphibians, or cnidarians typically have a larval phase of their life cycle.	["larva stage"]
UBERON:0000070	pupal stage	A life cycle stage of holometabolous insects in which the organism is a pupa and starts with the larval-pupal apolysis and ends with pupal-adult apolysis.	["pupa stage"]
UBERON:0000071	death stage	End of the life of an organism.	[]
UBERON:0000072	proximo-distal subdivision of respiratory tract	An section of a respiratory tract.	[]
UBERON:0000073	regional part of nervous system	Any part or collection of parts of the central or peripheral nervous system. Parts may span both CNS and PNS.	["part of nervous system"]
UBERON:0000074	renal glomerulus	A capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the vertebrate kidney.	["glomerulus","renal glomeruli"]
UBERON:0000075	subdivision of skeletal system	Anatomical cluster consisting of the skeletal elements and articular elements that are part of an individual subdivision of the organism.	["skeletal system subdivision"]
UBERON:0000076	external ectoderm	The surface (external) layer of ectoderm which begins to proliferate shortly after separation from the neuroectoderm.	["surface (external) ectoderm","surface ectoderm"]
UBERON:0000077	mixed endoderm/mesoderm-derived structure	An anatomical structure that develops from the endoderm and the mesoderm.	[]
UBERON:0000078	mixed ectoderm/mesoderm/endoderm-derived structure	An anatomical structure that develops from the ectoderm, mesoderm and endoderm.	[]
UBERON:0000079	male reproductive system	The organs associated with producing offspring in the gender that produces spermatozoa.	["genitalia of male organism","male genital system","male genitalia","male genitals","male organism genitalia","male organism reproductive system","reproductive system of male organism"]
UBERON:0000080	mesonephros	The second stage of the kidney. It serves as the main excretory organ of aquatic vertebrates and as a temporary embryonic kidney in higher vertebrates. It is composed of the mesonephric duct (also called the Wolffian duct), mesonephric tubules, and associated capillary tufts. A single tubule and its associated capillary tuft is called a mesonephric excretory unit; these units are similar in structure and function to nephrons of the adult kidney. The mesonephros is derived from intermediate mesoderm in the vertebrate embryo.	["mesonephric kidney","mesonephroi","Wolffian body"]
UBERON:0000081	metanephros	In mammals, the metanephros is the excretory organ of the fetus, which develops into the mature kidney and is formed from the rear portion of the nephrogenic cord. The metanephros is an endocrine and metabolic organ that filters the blood and excretes the end products of body metabolism in the form of urine	["metanephron"]
UBERON:0000082	adult mammalian kidney	A kidney at the most advanced stage of development in a mammal.	[]
UBERON:0000083	mesonephric tubule	A mesonephric tubule is an epithelial tube that is part of the mesonephros. Genital ridge that is next to the mesonephros.	[]
UBERON:0000084	ureteric bud	An epithelial swelling on the Wolffian duct that elongates to invade the adjacent metanephric mesenchyme	[]
UBERON:0000085	morula	A spherical embryonic mass of blastomeres formed before the blastula and resulting from cleavage of the fertilized ovum.	[]
UBERON:0000086	zona pellucida	A glycoprotein membrane surrounding the plasma membrane of an oocyte. It is a vital constitutive part of the latter, external but not extraneous to it. The zona pellucida first appears in multilaminar primary oocytes.	["zona pellucida - vitelline membrane"]
UBERON:0000087	inner cell mass	A mass of cells that develop into the body of the embryo and some extraembryonic tissues	[]
UBERON:0000088	trophoblast	the mesectodermal cell layer arising from the trophectoderm that erodes the uterine mucosa and contributes to the formation of the placenta	["trophoblast layer"]
UBERON:0000089	hypoblast (generic)	.	["hypoblast"]
UBERON:0000090	blastocele	fluid-filled central region of a blastocyst.	["blastocoele","blastocoelic cavity","blastocyst cavity","cleavage cavity","segmentation cavity"]
UBERON:0000091	bilaminar disc	A flattened, almost circular bilaminar plate of cells formed when the inner cell mass (aka embryoblast) forms two epithelial layers, each of a distinct lineage, separated by an extracellular basement membrane: the external (dorsal) layer is called the epiblast and the internal (ventral) layer is called the hypoblast (aka primitive endoderm); together, they compose the bilaminar embryonic disc.	["bilaminary embryonic disc","bilaminary germ disc","embryonic disc","embryonic shield","germinal disc","germinal disk"]
UBERON:0000092	post-embryonic stage	stage succeeding embryo, including mature structure	["postembryonic stage"]
UBERON:0000093	sulcus	A depression or fissure in the surface of an organ.	[]
UBERON:0000094	membrane organ	Nonparenchymatous organ that primarily consists of dense connective tissue organized into a sheet which interconnects two or more organs, separates two or more body spaces from one another, or surrounds an organ or body part. Examples: interosseous membrane of forearm, obturator membrane, tympanic membrane, fibrous pericardium, fascia lata, dura mater.	["membrane","membrane of organ"]
UBERON:0000095	cardiac neural crest	portion of neural crest that develops from the dorsal neural tube. It overlaps the vagal neural crest and migrates to populate the pharyngeal arches 3, 4 and 6 (producing structures in the head) and to the heart, forming connective tissue that separates the great vessels of the heart.	[]
UBERON:0000100	blastopore	the orifice of invagination of the endomesodermal cells during the embryonic stages of an organism.	[]
UBERON:0000101	lobe of lung	A lung lobe is one of the rounded projections that compose the lung.	["lung lobe","pulminory lobe","pulmonary lobe"]
UBERON:0000102	lung vasculature	The lung vasculature is composed of the tubule structures that carry blood or lymph in the lungs.	["lung vascular network","pulmonary vasculature","vascular network of lung","vasculature of lung"]
UBERON:0000103	obsolete life cycle stage boundary	Instant starting or ending a life cycle stage. These can be arbitrary/fiat.	["life cycle stage transition event","life cycle stage transition instant"]
UBERON:0000104	life cycle	An entire span of an organism's life, commencing with the zygote stage and ending in the death of the organism.	["entire life cycle","entire lifespan","life","lifespan"]
UBERON:0000105	life cycle stage	A spatiotemporal region encompassing some part of the life cycle of an organism.	[]
UBERON:0000106	zygote stage	A stage at which the organism is a single cell produced by means of sexual reproduction.	["1-cell stage","fertilized egg stage","one cell stage"]
UBERON:0000107	cleavage stage	The first few specialized divisions of an activated animal egg; Stage consisting of division of cells in the early embryo. The zygotes of many species undergo rapid cell cycles with no significant growth, producing a cluster of cells the same size as the original zygote. The different cells derived from cleavage are called blastomeres and form a compact mass called the morula. Cleavage ends with the formation of the blastula.	[]
UBERON:0000108	blastula stage	An early stage of embryonic development in animals. It is produced by cleavage of a fertilized ovum and consists of a spherical layer of around 128 cells surrounding a central fluid-filled cavity called the blastocoel. The blastula follows the morula and precedes the gastrula in the developmental sequence.	[]
UBERON:0000109	gastrula stage	A stage defined by complex and coordinated series of cellular movements that occurs at the end of cleavage during embryonic development of most animals. The details of gastrulation vary from species to species, but usually result in the formation of the three primary germ layers, ectoderm, mesoderm and endoderm.	[]
UBERON:0000110	neurula stage	Staged defined by the formation of a tube from the flat layer of ectodermal cells known as the neural plate. This will give rise to the central nervous system.	[]
UBERON:0000111	organogenesis stage	A stage at which the ectoderm, endoderm, and mesoderm develop into the internal organs of the organism.	[]
UBERON:0000112	sexually immature stage		["immature stage"]
UBERON:0000113	post-juvenile adult stage	The stage of being a sexually mature adult animal.	["adult stage"]
UBERON:0000114	lung connective tissue	the connective tissue located between the respiratory (airway and alveolar) epithelium, the capillary endothelium and pleural mesothelium; it contains basement membrane composed of collagen, elastin, proteoglycans, and fibronectin	["connective tissue of lung","pulmonary interstitium"]
UBERON:0000115	lung epithelium	The epithelial layer of the lung.	["epithelial tissue of lung","epithelium of lung","lung epithelial tissue"]
UBERON:0000116	lung saccule	Primitive gas exchange portion of the lung composed of type I and type II cells.	[]
UBERON:0000117	respiratory tube	A tube in the respiratory system. Examples: bronchus, bronchiole, trachea.	["segment of tracheobronchial tree"]
UBERON:0000118	lung bud	Structure derived from foregut that becomes a lung.	[]
UBERON:0000119	cell layer	Portion of tissue, that consists of single layer of cells connected to each other by cell junctions. Examples: layer of glial cells; epithelium.	["layer","layer of cells"]
UBERON:0000120	blood brain barrier	Cell layer consisting of lining cells that separates the central nervous system and the bloodstream. The BBB may consist of endothelial cells or glial cells. An endothelial barrier may have arisen independently several times during evolution. In bichir and lungfish the barrier is formed by brain endothelial cells, while in sturgeon it is formed by a complex perivascular glial sheath, but with no detectable tight junctions.	["blood-brain barrier"]
UBERON:0000121	perineurium	A layer of thin, concentrically arranged cells with interspersed collagen that lies within the epineurium. (Nolte, J., The Human Brain 3rd edition)	[]
UBERON:0000122	neuron projection bundle	A fasciculated bundle of neuron projections (GO:0043005), largely or completely lacking synapses.	["funiculus","nerve fiber bundle","neural fiber bundle"]
UBERON:0000123	endoneurium	The loose connective tissue within the perineurium that continues into nerve fascicles and surrounds individual fibers. (Nolte, J. The Human Brain 3rd edition)	[]
UBERON:0000124	epineurium	A loose connective tissue sheath surrounding each peripheral nerve. Composed mainly of colagen and fibroblasts, it forms a substantial covering over nerve trunks, then thins to an incomplete layer around smaller branches near their terminations. The epineurium is continuous centrally with the dura. Peripherally, it usually ends near the termination of a nerve fiber, but it may continue as the capsule of Meissner corpuscles and a few other encapsulated endings. Nolte, J. The Human Brain 3rd edition	[]
UBERON:0000125	neural nucleus	A spatially aggregated collection of nerve cell bodies in the CNS, consisting of one or more subpopulations that share cell type, chemical phenotype, and connections, and including nearby cells that share the same cell type, chemical phenotype, and connections. (CUMBO)	["nervous system nucleus","neuraxis nucleus","neuronal nucleus","nucleus","nucleus of CNS"]
UBERON:0000126	cranial nerve nucleus	Nucleus that receives projections from or contains neurons that send projections through one of the cranial nerves	["cranial neural nucleus","nucleus of cranial nerve"]
UBERON:0000127	facial nucleus	the group of motor neurons residing in the pons that innervate the muscles of facial expression	["facial nerve nucleus","facial VII nucleus","nucleus of facial nerve"]
UBERON:0000128	olivary body	prominent oval structure in the medulla oblongata, present in pairs, the lower portion of the brainstem. They contain the olivary nuclei	["olive body"]
UBERON:0000130	transverse foramen	Foramen that pierces the transverse processes of the seven cervical vertebrae. In the upper six vertebrae, the foramen gives passage to the vertebral artery, vertebral vein, and a plexus of sympathetic nerves. The seventh foramen lacks the artery, but contains the vein and sympathetic nerves.	["foramen transversarium","foramen transversarium of cervical vertebra","foramen transversarium vertebrae cervicales","transverse foramen of cervical vertebra"]
UBERON:0000144	trochlea of humerus	The medial portion of the articular surface of the humerus is named the trochlea, and presents a deep depression between two well-marked borders; it is convex from before backward, concave from side to side, and occupies the anterior, lower, and posterior parts of the extremity. It is directly inferior to the most prominent anterior humeral fossia, the Coronoid fossia. It articulates with the ulna.	["humeral trochlea","trochlea humeri"]
UBERON:0000151	pectoral fin	Paired fin that is located in the thoracic region of the body.	["forefin","nageoire pectorale@fr","omoptérygie@fr","thoracoptérygie@fr"]
UBERON:0000152	pelvic fin	Paired fin located in the abdominal position of the body.	["ischioptérygie@fr","nageoire pelvienne@fr"]
UBERON:0000153	anterior region of body		[]
UBERON:0000154	posterior region of body		[]
UBERON:0000155	theca cell layer	A layer of the ovarian follicle that consists of theca cells.	["layer of theca cells","ovary theca","theca cell layer of ovarian follicle","theca of follicle","thecal cell layer"]
UBERON:0000156	theca externa	The theca externa is the outer layers of the theca folliculi. It contains abundant collagen and is mainly supportive.	["ovary theca externa","theca externa (folliculus ovaricus tertiarius)","tunica externa of theca folliculi"]
UBERON:0000157	theca interna	Theca interna cells express receptors for luteinizing hormone, which when activated will stimulate the production of androstenedione from cholesterol by the enzyme desmolase. Androstenedione ultimately gives the granulosa cells the precursor substrate for estrogen manufacturing.	["ovary theca interna","theca interna (folliculus ovaricus tertiarius)","tunica interna of theca folliculi"]
UBERON:0000158	membranous layer		["membrane","membranous organ component"]
UBERON:0000159	anal canal	The terminal part of the large intestine, continuous proximally with the rectum and distally terminates with the anus.	["anal canal","anal canal viewed anatomically","anatomical anal canal"]
UBERON:0000160	intestine	Segment of the alimentary canal extending from the stomach to the anus and, in humans and other mammals, consists of two segments, the small intestine and the large intestine.	["bowel"]
UBERON:0000161	orifice	Anatomical conduit that connects two adjacent body spaces (or a body space with the space surrounding the organism).	["anatomical orifice","anatomical ostium","ostium"]
UBERON:0000162	cloaca	Common chamber into which the intestines and excretory system opens. Arises during development in all vertebrates, but in many it becomes subdivided, lost or incorporated into other structures	[]
UBERON:0000163	embryonic cloaca	endoderm-lined chamber that develops as pouch-like dilation of the caudal end of the hindgut and receives the allantois ventrally and two mesonephric ducts laterally; caudally it ends blindly at the cloacal membrane formed by the union of proctodeal (anal pit) ectoderm and cloacal endoderm, with no intervening mesoderm.	[]
UBERON:0000164	primitive urogenital sinus	the ventral part of the cloaca remaining after septation of the rectum, which further develops into part of the bladder, part of the prostatic part of the male urethra and the urethra and vestibule in females	["fetal UGS","sinus urogenitalis","UGS","urogenital sinus"]
UBERON:0000165	mouth	The proximal portion of the digestive tract, containing the oral cavity and bounded by the oral opening. In vertebrates, this extends to the pharynx and includes gums, lips, tongue and parts of the palate. Typically also includes the teeth, except where these occur elsewhere (e.g. pharyngeal jaws) or protrude from the mouth (tusks).	["regio oralis","regio oralis"]
UBERON:0000166	oral opening	The orifice that connects the mouth to the exterior of the body.	["oral fissure","oral orifice"]
UBERON:0000167	oral cavity	Anatomical cavity at the start of the digestive tract that that is enclosed by the mouth. The boundaries and contents vary depending on the species. In vertebrates, the boundaries are the oral opening, the cheeks, the palate and (if present) the palatoglossal arch - if this is not present then the mouth and pharynx form the oropharyngeal cavity. The buccal cavity contains the teeth, tongue and palate (when present)	["buccal cavity","cavity of mouth"]
UBERON:0000168	proximal-distal subdivision of colon	A section dividing a colon along a proximal-distal axis.	[]
UBERON:0000170	pair of lungs	The pair of anatomical structures comprised of a left lung and right lung.	["lungs","lungs pair","pulmones","set of lungs"]
UBERON:0000171	respiration organ	Organ that functions in gaseous exchange between an organism and its environment. In plants, microorganisms, and many small animals, air or water makes direct contact with the organism's cells or tissue fluids, and the processes of diffusion supply the organism with dioxygen (O2) and remove carbon dioxide (CO2). In larger animals the efficiency of gaseous exchange is improved by specialized respiratory organs, such as lungs and gills, which are ventilated by breathing mechanisms.	["apparatus respiratorius organ","breathing organ","organ of apparatus respiratorius","organ of respiratory system","respiratory organ","respiratory system organ"]
UBERON:0000172	vomit	A bodily fluid consisting of the expulsed contents of the stomach disgorged through the mouth or nose that happens as a result of a vomit reflex.	["vomitus"]
UBERON:0000173	amniotic fluid	Amniotic fluid is a bodily fluid consisting of watery liquid surrounding and cushioning a growing fetus within the amnion. It allows the fetus to move freely without the walls of the uterus being too tight against its body. Buoyancy is also provided. The composition of the fluid changes over the course of gestation. Initially, amniotic fluid is similar to maternal plasma, mainly water with electrolytes. As the fetus develops, proteins, carbohydrates, lipids, phospholipids originating from the lungs, fetal cells, and urea are deposited in the fluid.	[]
UBERON:0000174	excreta	A portion of organism substance that is the product of an excretion process that will be eliminated from the body. An excretion process is elimination by an organism of the waste products that arise as a result of metabolic activity	["excreted substance","portion of excreted substance","waste substance"]
UBERON:0000175	pleural effusion	Pleural effusion is a bodily fluid that is produced in exess and accumulates in the pleural cavity, the fluid-filled space that surrounds the lungs. Excessive amounts of such fluid can impair breathing by limiting the expansion of the lungs during inhalation.	[]
UBERON:0000176	oronasal secretion	A bodily fluid secreted from the body via the mouth or nose.	[]
UBERON:0000177	pus	Pus is a bodily fluid consisting of a whitish-yellow or yellow substance produced during inflammatory responses of the body that can be found in regions of pyogenic bacterial infections. Pus is produced from the dead and living cells which travel into the intercellular spaces around the affected cells.	[]
UBERON:0000178	blood	A fluid that is composed of blood plasma and erythrocytes.	["portion of blood","vertebrate blood"]
UBERON:0000179	haemolymphatic fluid	Circulating fluid that is part of the hemolymphoid system. Blood, lymph, interstitial fluid or its analogs.	[]
UBERON:0000180	lateral lumbar region of abdomen	A region of the posterior torso (lower back) beneath the ribs and above the ilium.	["flank","lateral region","lateral region of abdomen","latus","regio lateralis"]
UBERON:0000199	neck of radius	The narrow part of the shaft of the radius just below the head.	["collum radii","radial neck"]
UBERON:0000200	gyrus	A ridge on the cerebral cortex. It is generally surrounded by one or more sulci .	["cerebral gyrus","gyrus of neuraxis","neuraxis gyrus"]
UBERON:0000201	endothelial blood brain barrier	A blood brain barrier that is composed of endothelial cells.	[]
UBERON:0000202	glial blood brain barrier	A blood brain barrier composed of glial cells.	[]
UBERON:0000203	pallium	Dorsal part (roof region) of the telencephalon.	["area dorsalis telencephali","dorsal part of telencephalon","dorsal telencephalic area","dorsal telencephalon"]
UBERON:0000204	ventral part of telencephalon	Ventral part (base region) of the telencephalon.	["area ventralis telencephali","subpallium","ventral telencephalon"]
UBERON:0000205	papula	A thin protuberance on the surface of the body of an echinoderm containing diverticula of the water vascular system lined by ciliated peritoneum. Along with tube feet, provide the principle gas exchange surfaces..	["papulae","papulli"]
UBERON:0000206	pharyngeal gill	A gill that develops in the walls of the pharynx along a series of gill slits opening to the exterior. In fish, the gills are located on both sides of the pharynx.	[]
UBERON:0000207	compound eye corneal lens	A chitinous extracellular secretion of the four underlying cone cells and the pigment cells.	[]
UBERON:0000208	obsolete cellular lens		[]
UBERON:0000209	tetrapod frontal bone	the bone forming the forehead and roof of the eye orbit	[]
UBERON:0000210	tetrapod parietal bone	In humans: bone forming side and roof of cranium. Each bone is irregularly quadrilateral in form, and has two surfaces, four borders, and four angles.	[]
UBERON:0000211	ligament	Dense regular connective tissue connecting two or more adjacent skeletal elements or supporting an organ.	["ligament organ"]
